"","id","category"
"6901","243","Website"
"6902","243","http://www.sun.ac.za/"
"6903","243","ARWU World[15]"
"6904","243","401-500"
"6905","243","QS World[16]"
"6906","243","361"
"6907","243","THE World[17]"
"6908","243","351-400"
"6909","243","QS BRICS[18]"
"6910","243","51"
"6911","243","THE Africa[19]"
"6912","243","3"
"6913","244","Abbreviation"
"6914","244","SRC"
"6915","244","Formation"
"6916","244","January 1, 2007; 15 years ago (2007-01-01)"
"6917","244","Type"
"6918","244","Research institute"
"6919","244","Headquarters"
"6920","244","Stockholm, Sweden"
"6921","244","Official language "
"6922","244","English"
"6923","244","Director"
"6924","244","Line Gordon"
"6925","244","Website"
"6926","244","stockholmresilience.org"
"6927","245","Abbreviation"
"6928","245","SRC"
"6929","245","Formation"
"6930","245","January 1, 2007; 15 years ago (2007-01-01)"
"6931","245","Type"
"6932","245","Research institute"
"6933","245","Headquarters"
"6934","245","Stockholm, Sweden"
"6935","245","Official language "
"6936","245","English"
"6937","245","Director"
"6938","245","Line Gordon"
"6939","245","Website"
"6940","245","stockholmresilience.org"
"6941","246","Abbreviation"
"6942","246","SRC"
"6943","246","Formation"
"6944","246","January 1, 2007; 15 years ago (2007-01-01)"
"6945","246","Type"
"6946","246","Research institute"
"6947","246","Headquarters"
"6948","246","Stockholm, Sweden"
"6949","246","Official language "
"6950","246","English"
"6951","246","Director"
"6952","246","Line Gordon"
"6953","246","Website"
"6954","246","stockholmresilience.org"
"6955","247","Type"
"6956","247","Public university"
"6957","247","Established"
"6958","247","1878(University status since 1960)"
"6959","247","Rector"
"6960","247","Prof. Astrid Söderbergh Widding"
"6961","247","Academic staff"
"6962","247","5,500 (2018)[1]"
"6963","247","Students"
"6964","247","33,000 individuals, 26,273 (FTE) (2018)[1]"
"6965","247","Doctoral students"
"6966","247","1,600 (2018)[1]"
"6967","247","Location"
"6968","247","Stockholm, Sweden"
"6969","247","Campus"
"6970","247","Urban"
"6971","247","Affiliations"
"6972","247","EUAUNICA"
"6973","247","Website"
"6974","247","www.su.se/englishwww.su.se"
"6975","247","ARWU World[17]"
"6976","247","69"
"6977","247","QS World[18]"
"6978","247","148"
"6979","247","THE World[19]"
"6980","247","134"
"6981","247","USNWR Global[20]"
"6982","247","114"
"6983","248","Abbreviation"
"6984","248","SRC"
"6985","248","Formation"
"6986","248","January 1, 2007; 15 years ago (2007-01-01)"
"6987","248","Type"
"6988","248","Research institute"
"6989","248","Headquarters"
"6990","248","Stockholm, Sweden"
"6991","248","Official language "
"6992","248","English"
"6993","248","Director"
"6994","248","Line Gordon"
"6995","248","Website"
"6996","248","stockholmresilience.org"
"6997","249","Motto"
"6998","249","Knowledge to Action"
"6999","249","Type"
"7000","249","Public -Private Initiative"
"7001","249","Established"
"7002","249","28 March 2006"
"7003","249","President"
"7004","249","Professor K. Srinath Reddy"
"7005","249","Address"
"7006","249","Unit No. 316, 3rd Floor,Rectangle -1 Building, Plot No. D-4, District Centre Saket, New Delhi-110017, New Delhi, India"
"7007","249","Campus"
"7008","249","Hyderabad, Delhi, Gandhinagar, Bhubaneswar, Shillong.[1]"
"7009","249","Website"
"7010","249","www.phfi.org"
"7011","250","Formation"
"7012","250","1920; 102 years ago (1920)"
"7013","250","Headquarters"
"7014","250","London, SW1"
"7015","250","Membership  "
"7016","250","3,150"
"7017","250","Website"
"7018","250","www.chathamhouse.org"
"7019","251","Former names"
"7020","251","Harvard College"
"7021","251","Motto"
"7022","251","Veritas (Latin)[1]"
"7023","251","Motto in English"
"7024","251","Truth"
"7025","251","Type"
"7026","251","Private research university"
"7027","251","Established"
"7028","251","1636; 386 years ago (1636)[2]"
"7029","251","Founder"
"7030","251","Massachusetts General Court"
"7031","251","Accreditation"
"7032","251","NECHE"
"7033","251","Academic affiliations"
"7034","251","NAICUAICUMAAUURASpace-grant"
"7035","251","Endowment"
"7036","251","$53.2 billion (2021)[3]"
"7037","251","President"
"7038","251","Lawrence Bacow"
"7039","251","Provost"
"7040","251","Alan Garber"
"7041","251","Academic staff"
"7042","251","~2,400 faculty members (and >10,400 academic appointments in affiliated teaching hospitals)[4]"
"7043","251","Students"
"7044","251","19,218 (Fall 2020)[5]"
"7045","251","Undergraduates"
"7046","251","5,222 (Fall 2020)[5]"
"7047","251","Postgraduates"
"7048","251","13,996 (Fall 2020)[5]"
"7049","251","Location"
"7050","251","Cambridge, Massachusetts, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°22'28""N 71°07'01""W<U+FEFF> / <U+FEFF>42.37444°N 71.11694°W<U+FEFF> / 42.37444; -71.11694Coordinates: 42°22'28""N 71°07'01""W<U+FEFF> / <U+FEFF>42.37444°N 71.11694°W<U+FEFF> / 42.37444; -71.11694"
"7051","251","Campus"
"7052","251","Urban, 209 acres (85 ha)"
"7053","251","Language"
"7054","251","Mostly English"
"7055","251","Newspaper"
"7056","251","The Harvard Crimson"
"7057","251","Colors"
"7058","251",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Crimson[4]"
"7059","251","Nickname"
"7060","251","Harvard Crimson"
"7061","251","Sporting affiliations"
"7062","251","NCAA Division I – Ivy League"
"7063","251","Mascot"
"7064","251","John Harvard"
"7065","251","Website"
"7066","251","www.harvard.edu"
"7067","252","Type"
"7068","252","Public Medical University"
"7069","252","Established"
"7070","252","8 February 1956(66 years ago) (1956-02-08)"
"7071","252","Parent institution"
"7072","252","Ministry of Health and Family Welfare , Government of India"
"7073","252","Endowment"
"7074","252","<U+20B9>4,190 crore (US$560 million)(2022-23 est.)[1]"
"7075","253","Former names"
"7076","253","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"7077","253","Motto"
"7078","253","In lumine Tuo videbimus lumen (Latin)"
"7079","253","Motto in English"
"7080","253","In Thy light shall we see light[2]"
"7081","253","Type"
"7082","253","Royal (1754–1776)Private research university (1776–present)"
"7083","253","Established"
"7084","253","May 25, 1754; 267 years ago (1754-05-25)"
"7085","253","Accreditation"
"7086","253","MSCHE"
"7087","253","Academic affiliations"
"7088","253","AAUURA568 GroupNAICUSpace-grant"
"7089","253","Endowment"
"7090","253","$14.35 billion (2021)[3]"
"7091","253","President"
"7092","253","Lee Bollinger"
"7093","253","Provost"
"7094","253","Mary Cunningham Boyce"
"7095","253","Academic staff"
"7096","253","4,370[4]"
"7097","253","Students"
"7098","253","33,413 (Fall 2019)[5]"
"7099","253","Undergraduates"
"7100","253","6,398 (Fall 2019)[n 1][5]"
"7101","253","Postgraduates"
"7102","253","24,412 (Fall 2019)[5]"
"7103","253","Location"
"7104","253","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"7105","253","Campus"
"7106","253","Urban, total 299 acres (1.21 km2)"
"7107","253","Newspaper"
"7108","253","Columbia Daily Spectator"
"7109","253","Colors"
"7110","253",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"7111","253","Nickname"
"7112","253","Columbia Lions"
"7113","253","Sporting affiliations"
"7114","253","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"7115","253","Mascot"
"7116","253","Roar-ee the Lion"
"7117","253","Website"
"7118","253","columbia.edu"
"7119","254","Formation"
"7120","254","2008"
"7121","254","Type"
"7122","254","Philanthropic initiative"
"7123","254","Headquarters"
"7124","254","The Hague (Netherlands)"
"7125","254","Website"
"7126","254","https://europeanclimate.org/"
"7127","255","Motto"
"7128","255","Freedom and Learning"
"7129","255","Type"
"7130","255","Public research university"
"7131","255","Established"
"7132","255","October 1, 1949; 72 years ago (1949-10-01)[1]"
"7133","255","Founder"
"7134","255","Virginia General Assembly(as independent university)University of Virginia(original charter)"
"7135","255","Accreditation"
"7136","255","SACS, ROK-MOE"
"7137","255","Academic affiliations"
"7138","255","CUWMA • ORAU • SURA • Sea-grant"
"7139","255","Endowment"
"7140","255","$154.2 million (2020)[2][3]"
"7141","255","President"
"7142","255","Gregory Washington[4]"
"7143","255","Provost"
"7144","255","Mark Ginsberg (interim)"
"7145","255","Rector"
"7146","255","James Hazel[5]"
"7147","255","Academic staff"
"7148","255","~2,600 (Fall 2020)[6]"
"7149","255","Students"
"7150","255","39,032 (Fall 2020)[6]"
"7151","255","Undergraduates"
"7152","255","26,515 (Fall 2020)[6]"
"7153","255","Postgraduates"
"7154","255","11,437 (Fall 2020)[6]"
"7155","255","Location"
"7156","255","Fairfax, Virginia, United States (flagship);Arlington, Front Royal, and Prince William, Virginia;Incheon, South Korea[7][8]Coordinates: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}38°49'52""N 77°18'29""W<U+FEFF> / <U+FEFF>38.831°N 77.308°W<U+FEFF> / 38.831; -77.308"
"7157","255","Campus"
"7158","255","Mostly suburban, 953 acres (386 ha) in Fairfax, 1,148 acres (465 ha) across the other Virginia campuses"
"7159","255","Academic term"
"7160","255","Semester"
"7161","255","Colors"
"7162","255",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Mason Green  Mason Gold[9]"
"7163","255","Nickname"
"7164","255","Patriots"
"7165","255","Sporting affiliations"
"7166","255","NCAA Division I – A-10, ECAC, EIVA, IC4A"
"7167","255","Mascot"
"7168","255","The Patriot"
"7169","255","Website"
"7170","255","gmu.edu"
"7171","255","Country"
"7172","255"," United States"
"7173","255","State"
"7174","255"," Virginia"
"7175","255","County"
"7176","255"," Fairfax County"
"7177","255","City or Town"
"7178","255","(unincorporated area)"
"7179","255","Post Town Name"
"7180","255","Fairfax"
"7181","255","Census-Designated Place"
"7182","255","George Mason"
"7183","255","List of Housing Neighborhoods"
"7184","255","Shenandoah  Rappahannock  Aquia [55]"
"7185","255","Zip Code"
"7186","255","22030"
"7187","255","Country"
"7188","255"," United States"
"7189","255","State"
"7190","255"," Virginia"
"7191","255","County"
"7192","255","  Arlington County"
"7193","255","City or Town"
"7194","255","(unincorporated area)"
"7195","255","Post Town Name"
"7196","255","Arlington"
"7197","255","Neighborhood of Arlington"
"7198","255","Virginia Square"
"7199","255","Zip Code"
"7200","255","22201"
"7201","255","Country"
"7202","255"," United States"
"7203","255","State"
"7204","255"," Virginia"
"7205","255","County"
"7206","255"," Prince William County"
"7207","255","City or Town"
"7208","255","(unincorporated area)"
"7209","255","Post Town Name"
"7210","255","Manassas"
"7211","255","Zip Code"
"7212","255","20110"
"7213","255","Country"
"7214","255"," United States"
"7215","255","State"
"7216","255"," Virginia"
"7217","255","County"
"7218","255","Warren County"
"7219","255","City or Town"
"7220","255","Front Royal"
"7221","255","Zip Code"
"7222","255","22630"
"7223","255","Country"
"7224","255"," South Korea"
"7225","255","Region"
"7226","255","Seoul Capital Area (Sudogwon)"
"7227","255","Metropolitan City"
"7228","255"," Incheon"
"7229","255","International Business District"
"7230","255","Songdo"
"7231","255","Postal Code"
"7232","255","21985"
"7233","255","Capital"
"7234","255","Fairfax Campus"
"7235","255","Demonym(s)"
"7236","255","Patriot"
"7237","256","Former names"
"7238","256","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"7239","256","Motto"
"7240","256","In lumine Tuo videbimus lumen (Latin)"
"7241","256","Motto in English"
"7242","256","In Thy light shall we see light[2]"
"7243","256","Type"
"7244","256","Royal (1754–1776)Private research university (1776–present)"
"7245","256","Established"
"7246","256","May 25, 1754; 267 years ago (1754-05-25)"
"7247","256","Accreditation"
"7248","256","MSCHE"
"7249","256","Academic affiliations"
"7250","256","AAUURA568 GroupNAICUSpace-grant"
"7251","256","Endowment"
"7252","256","$14.35 billion (2021)[3]"
"7253","256","President"
"7254","256","Lee Bollinger"
"7255","256","Provost"
"7256","256","Mary Cunningham Boyce"
"7257","256","Academic staff"
"7258","256","4,370[4]"
"7259","256","Students"
"7260","256","33,413 (Fall 2019)[5]"
"7261","256","Undergraduates"
"7262","256","6,398 (Fall 2019)[n 1][5]"
"7263","256","Postgraduates"
"7264","256","24,412 (Fall 2019)[5]"
"7265","256","Location"
"7266","256","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"7267","256","Campus"
"7268","256","Urban, total 299 acres (1.21 km2)"
"7269","256","Newspaper"
"7270","256","Columbia Daily Spectator"
"7271","256","Colors"
"7272","256",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"7273","256","Nickname"
"7274","256","Columbia Lions"
"7275","256","Sporting affiliations"
"7276","256","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"7277","256","Mascot"
"7278","256","Roar-ee the Lion"
"7279","256","Website"
"7280","256","columbia.edu"
"7281","257","Abbreviation"
"7282","257","UNDP"
"7283","257","Formation"
"7284","257","22 November 1965"
"7285","257","Type"
"7286","257","Programme"
"7287","257","Legal status"
"7288","257","Active"
"7289","257","Headquarters"
"7290","257","New York City(International territory)"
"7291","257","Head"
"7292","257","Achim Steiner[1]"
"7293","257","Parent organization"
"7294","257","ECOSOC[2]"
"7295","257","Website"
"7296","257","www.undp.org"
"7297","258","Classification"
"7298","258","Catholic"
"7299","258","Scripture"
"7300","258","Bible"
"7301","258","Theology"
"7302","258","Catholic theology"
"7303","258","Polity"
"7304","258","Episcopal[1]"
"7305","258","Pope"
"7306","258","Francis"
"7307","258","Government"
"7308","258","Holy See"
"7309","258","Administration"
"7310","258","Roman Curia"
"7311","258","Particular churchessui iuris"
"7312","258","Latin Church, and 23 Eastern Catholic Churches"
"7313","258","Dioceses"
"7314","258","
Archdioceses: 640
Dioceses: 2,851"
"7315","258","Parishes"
"7316","258","221,700"
"7317","258","Region"
"7318","258","Worldwide"
"7319","258","Language"
"7320","258","Ecclesiastical Latin and native languages"
"7321","258","Liturgy"
"7322","258","Western and Eastern"
"7323","258","Headquarters"
"7324","258","Vatican City"
"7325","258","Founder"
"7326","258","Jesus, according tosacred tradition"
"7327","258","Origin"
